user_name,user_followers,user_friends,user_favourites,potential_bot
Doc MCS 🇮🇳,957,826,64106.0,False
Kollywood Street,16417,0,26357.0,False
Sanjay Rastogi,43,125,2693.0,False
UptergrovePS Parent,292,1312,841.0,False
Jan de Jonge,1562,1949,39895.0,False
The Reputation People,880,1149,392.0,False
Sanna Jonkhart,326,435,2019.0,False
Gloria Chin 😷,373,483,5123.0,False
the black mommy activist,9289,1418,21159.0,False
Business Standard,1969498,380,140.0,False
Andra Dare,586,654,13021.0,False
UWAanthsocs,91,35,38.0,False
jwen,1266,2462,18616.0,False
Visayan Biz Post,6854,5475,372.0,False
TamilaninCinema,49177,0,379.0,False
Modern Retina,448,554,4.0,True
Kollywood Cinema,635614,17,29059.0,False
Nick Price,613,619,29223.0,False
Leeds Autism AIM,1630,1456,2654.0,False
Patrick Lillis,78,141,6189.0,False
jamalbryant,300068,368,150.0,False
chris sutton,1694,714,273.0,False
Kufre-Udeme Thompson,164,245,58.0,False
John Kelleher,4,15,593.0,True
Mr.Everyman,460,470,6417.0,False
Xihong Lin,6402,291,350.0,False
Onilofinda,95,169,52.0,True
Mark Studebaker,34,147,531.0,False
Kristen Zimmer,835,518,19762.0,False
Rubab Rana,2,108,48.0,True
Chocolate for the Spirit,682,888,1630.0,False
EJ,685,2221,11301.0,False
Jai,273,1478,1589.0,False
Mariano Mos,7118,7486,5.0,True
NDTV,13417047,15,0.0,True
Jody Leshinsky,571,589,2111.0,False
Daily News,4492,86,341.0,False
FinancialXpress,659555,38,97.0,False
B S Vohra,5358,5493,3928.0,False
NEWS9,25592,6,84.0,False
Generation Above Me,5489,4231,226.0,False
🇵🇭PJ Villarojo – #KapamilyaForever🇵🇭,51,120,1801.0,False
Casey Hudson,461,1874,19682.0,False
Irishlck58,1396,1970,7720.0,False
EJ,685,2221,11301.0,False
"Liberal centrist, Member of the Globalist Elite ❄️",7205,6622,26239.0,False
Jonathan Fruoco,124,222,3097.0,False
Colin E Evans,88,350,103.0,True
"Jonathan D. Raskin, Ph.D.",963,910,181.0,False
India Blooms,15241,2445,17.0,False
"Liberal centrist, Member of the Globalist Elite ❄️",7205,6622,26239.0,False
Mike Wedmann,2770,2785,3613.0,False
John Howard 🇺🇸,1200,1192,24864.0,False
𝐌𝐲𝐥𝐞𝐬 𝐍. 𝐌𝐢𝐥𝐥𝐞𝐫,10075,5108,10064.0,False
Rad_Meg_DC,236,1308,28935.0,False
Mariano Mos,7118,7486,5.0,True
todd wesley johnson,146,298,874.0,False
CCNOffice,2975,1810,401.0,False
Ian Winter,1897,2689,5983.0,False
Thato Molopo,85,174,1472.0,False
Michelle Vicari,12030,7739,22753.0,False
deepa bala,105,379,155.0,False
Team Coaching International,1322,1803,1043.0,False
Jacko,192,89,8844.0,False
Tamil Cinema Express,162511,3,1853.0,False
Duvy 🦋♡,64,208,543.0,True
rocky,7,21,910.0,False
Awhile Christian Forum,99,270,9.0,True
todd wesley johnson,146,298,874.0,False
D-19 LERT,4499,3248,142106.0,False
Fay Keenan,1975,3076,7238.0,False
IPAN,2496,0,1168.0,True
Manny Paiva,3086,3367,15499.0,False
Ron Foo Chun,1622,2111,602.0,False
Mike North,115575,801,54166.0,False
SKP,4386,1193,190433.0,False
Rene Eekelder,417,421,109.0,False
SungManitu/2020,1141,2648,40401.0,False
Lilla Mudblood,3837,2817,2297.0,False
Ajith.M.S,610,1338,8613.0,False
PRMAC_Consulting,9436,8833,102689.0,False
Business Recorder,35507,55,478.0,False
Fight Inequality South Asia,74,241,60.0,False
Danish Nisar دانش نثار,651,230,2683.0,False
Gustavo Galleguillos,172,419,644.0,False
Avril Benoît,8828,1714,5144.0,False
Jennie Griffiths,4057,4742,17757.0,False
Janice Brown,1422,4990,71005.0,False
Gontse Sanza Mhlanga,369,413,593.0,True
Dr. Dash,88,110,250.0,False
"Tom Philpott, MBA, MHA, PMP, CHE",230,383,929.0,False
Grant Golub,251,544,2936.0,False
Tarama Taruhei,1615,3733,5021.0,False
Thato Molopo,85,174,1472.0,False
Kath M O'Reilly,909,731,3697.0,False
iNkosazana👑,198,227,4348.0,False
Billy Linehan #CrushtheCurve,2278,3245,29515.0,False
Dr. Y. Malini Reddy,972,558,1374.0,False
OTV,533537,279,485.0,False
WorldOnPassive,151,165,0.0,True
Keerthana J,747,0,91.0,False
The Forest of Dean Constituency Labour Party,281,290,182.0,False
Royal Free London,24144,1223,7578.0,False
Shakir Khan,21,568,285.0,False
Sarah Stombaugh,63,190,30.0,False
Angsuman's Server,83,28,133.0,False
John Preston,1915,3499,8013.0,False
RP 🌍,267,1373,203.0,False
Robert G Brown,4,3,75.0,True
mySoulRebel dot com,1660,1603,1548.0,False
Brick Garage,130,10,11.0,False
J. Michael Brewer,635,432,5233.0,False
APO Group English,10661,6,2037.0,False
Dr. Yokoe Media Lab,4,0,0.0,True
Gorakh Jadhav,10,90,3.0,True
Derek James,38125,1309,73253.0,False
So-Star,225959,172589,350652.0,False
Grumpy_old_diver,232,1281,3740.0,False
Timothy Franzen,185,588,5.0,True
Jamie Uhrig,4588,1542,1.0,True
♛ Asjad Khan ♛,373,752,6195.0,True
Mark Mthwakazi,27,49,350.0,True
GPAN,7007,1508,14309.0,False
💧Johny Miller,4562,4212,67184.0,False
Kathy Grosskurth,1569,1140,25808.0,False
Clare McIntyre 💙 🌹,3115,2931,32227.0,False
BHU Official,11329,71,3060.0,False
Wesley5714Twitch🎮,111,147,2630.0,False
IOL News,436101,11583,2044.0,False
NDTV,13417047,15,0.0,True
LBSNAA Massoorie,5,0,0.0,True
Capitol TwinPeaks,13,12,25.0,False
Andrew Harmsworth #WearMasks,544,478,38938.0,False
Timothy Franzen,185,588,5.0,True
First India,5706,202,118.0,False
Jordy Alexander,77,706,14.0,False
The Source Magazine,668991,3746,8033.0,False
LydiaR,98,254,4867.0,False
National Herald,99381,315,333.0,False
CBCPAC,2766,910,1338.0,False
Mango News,1615,61,56.0,False
Gulf News,1142417,229,486.0,False
ABS-CBN News Channel,4997427,770,5423.0,False
DCHD,1644,115,26.0,False
Defend Our Future | #ClimateCrisis 🌎✊🏿✊🏽✊,11953,5060,27832.0,False
Newsroom Post,56500,709,1101.0,False
The Closet 101,362,238,164.0,False
APEDA,18717,449,5290.0,False
Ghost Tramp,9652,6687,1031.0,False
James Twiss #GTTO #OURNHS,2206,3162,24816.0,False
LeftCoastLarry,2857,3134,6571.0,False
"Barbara, Michael Volkwyn's sister",725,157,21726.0,False
Ian D. Richardson,369,186,5816.0,False
Americana,4001,4788,66678.0,False
Popcorn Time! 🇲🇾,213,407,37501.0,False
Jacqueline M Kisove,11231,12298,68376.0,False
Gregory D. Evans,7171,1114,240.0,False
Business Standard,1969498,380,140.0,False
Drew Boylhart,3941,995,6359.0,False
KidsDroneZone,1260,1033,45.0,False
Space Force Cadet,7757,7904,62476.0,False
Gary Lennon,4693,1537,5890.0,False
MW-G,410,475,5177.0,False
Ace Daily News,174,177,84.0,False
Kath M O'Reilly,909,731,3697.0,False
Harshraj 🇮🇳 (O+Ve),5286,186,62600.0,False
Adeola,1282,981,2172.0,False
Porg Life ⭐️,560,316,2600.0,False
Garreth Wood,649,313,66.0,False
Odenigbo⚓️,678,670,4140.0,False
lorenzo montanari,1457,2264,2447.0,False
Journalist faradhere,1754,2178,472.0,False
Outlook Magazine,222071,56,218.0,False
Derpthroat,381,1271,25814.0,False
BreakingNewsWW,3332,110,10590.0,False
Heisenberg-Blue,1084,1010,14565.0,True
COVID-19: The Numbers,14,87,3.0,True
Mattisa M. 🟢🟣,1975,3692,14219.0,False
Zanga Musakuzi,449,782,2282.0,False
🖤♡ ☥ 𝓘’𝓶𝓑𝓵𝓮𝓼𝓼𝓮𝓭 ♀️♡🖤,3107,3159,2758.0,True
Ross EP 🇺🇸,2769,3185,9872.0,False
New Straits Times,716342,411,874.0,False
Generation Above Me,5489,4231,226.0,False
DCminx 🕊️🌍🔥💚🌳,12407,13181,62682.0,False
CheyenneDogSoldier,148,212,2570.0,False
Jason Scott-Warren,1907,1215,17237.0,False
Deccan Herald,57160,737,1076.0,False
RFI English,23147,204,2717.0,False
Rachakonda Police,87454,298,9964.0,False
Crescent_Shoes,115,441,1.0,True
Melon Rahel Adamou,6571,1841,18544.0,False
MapmyIndia Move,1091,68,84.0,False
Angsuman's Server,83,28,133.0,False
Larry Felton Johnson,7155,4500,6607.0,False
Timothy Sweeting,0,10,121.0,False
Eddie McCabe,181,453,20095.0,False
Jon Swift,150,499,4496.0,False
𝑒𝓁𝒾𝓈𝒶𝒷𝑒𝓉𝒽,904,964,21737.0,False
Joseph Karam,427,253,23775.0,False
Armenian News-NEWSam,4111,301,66.0,False
InlandVampire777 ☮🌐🎧♒🙃😷,435,629,14299.0,False
Dirk Hofmann,443,718,363.0,False
TNN,171,74,50.0,True
Ana Portugal,314,660,2619.0,False
Ganes Kesari,1063,998,1412.0,False
Mirta Imperatori,23662,25776,138904.0,False
🏳️‍🌈 eveline wandl-vogt,1024,3733,7898.0,False
Stacy Butler,636,337,1106.0,False
Marilyn Archer,1692,2489,32623.0,False
Daughter of the Soil,1667,823,19409.0,False
Vtv Ganesh,1965,428,12219.0,False
Farhan Janjua 🏳️‍🌈🇵🇰🇩🇪🇪🇺,2445,805,543.0,False
Pocahontas ♡♡,645,768,9733.0,False
Darmo♠️Coordicide is coming♠️,357,1244,10758.0,False
UNAIDS Tanzania,896,483,556.0,False
Big Brother Naija,48003,37385,6608.0,False
Mai68 🇺🇸🇵🇭🇫🇷🇪🇺,28028,28192,13340.0,False
TalentCoop,5602,5522,128297.0,False
Mushaal Hussein Mullick,62331,124,82.0,False
Derpthroat,381,1271,25814.0,False
UNDP Ghana,18240,531,4258.0,False
JS Breukelaar,735,690,2757.0,False
stricks,61,225,821.0,False
AM Cleaning & Supplies L.L.C.,62,1052,348.0,True
Ozo Innovations,356,951,80.0,False
ESE_President,3353,2355,3120.0,False
Bey IS in #GOODTROUBLE 💜2020,3289,2914,205020.0,False
Ramesh Bala,482757,668,51218.0,False
Grace *is so tired of everything* 🏳️‍🌈🏳️‍🌈🌍,7714,1873,34912.0,False
Jasper #Ω.,14385,7734,223.0,False
"George M Rossi, MA MDiv BCC",11,38,37.0,False
Corey Cleary,832,2016,32959.0,False
Carsten Finke,579,601,1571.0,False
Medicircle.in,82,110,40.0,False
IAM Platform,17815,14941,65440.0,False
Dr Arvinder-Singh HS,847,654,9665.0,False
APO Group English,10661,6,2037.0,False
TheArgus.in,3362,483,251.0,False
Stayin' Alive,2551,2963,8008.0,False
Hemant Kumar Rout #StayHomeStaySafe,2444,1217,2728.0,False
Martin Law Office,417,1112,9109.0,False
Anthony Gooch Gálvez,4312,993,9988.0,False
☯ Mylène🍁🕶️👒⛅👋🏼,1292,100,125715.0,False
Xorlogics,4477,3778,281.0,False
Mx. Joe~Anthony Sierra Let us pray #COVID19 away,355,228,3685.0,False
Simon Bromberg,18,263,102.0,False
Virtual Financial Services,9,67,48.0,True
JAMA Internal Medicine,74411,535,229.0,False
Barry Cross,55,275,495.0,False
Pete Q🥓Crispy Bacon🥓,920,2154,14537.0,False
Patrick Lillis,78,141,6189.0,False
VNS Live,265,20,489.0,False
Spencer Dixon,800,2355,7692.0,False
Humanity First International,4592,1324,569.0,True
Martin Mclocklan,459,1427,11251.0,False
Mahi,86,763,737.0,True
Hugh James,5551,1186,3471.0,False
Jennifer Minix,46,28,7919.0,False
Derpthroat,381,1271,25814.0,False
KylieHolmes,1983,1890,3009.0,False
Joel Gentry,182,246,6474.0,False
SueMe🙄,41,307,213.0,False
YesPunjab.com (For Punjabi follow @BawaHs),113245,151309,41.0,False
SIASAT TV,3572,26,1.0,True
masudkarim মাসুদকরিম,1212,627,12702.0,False
Julio Salado,2043,1240,6975.0,False
Stasiek,1076,1344,1032.0,False
carol mammano,3365,4944,30132.0,False
Jasper #Ω.,14385,7734,223.0,False
Belfast Telegraph,185593,15208,171.0,False
Wonka’s Driver,141,130,5016.0,False
Stanley's,695,2352,1272.0,True
Chandrika Misra (from 🏡),446,787,4879.0,False
Covid-19 Food/Future,1860,173,901.0,True
Ivan Humble,3484,3279,20500.0,False
Healthwatch Richmond,1547,502,334.0,False
NSFT mental health,8904,1879,1554.0,False
Terence Rose,459,352,7123.0,False
Ifedolapo Osun,1994,4254,12321.0,False
Daren Haines,17,21,3.0,True
Samarth Tv,4,15,4.0,True
bob archer,66,141,1227.0,False
the black mommy activist,9289,1418,21159.0,False
US-Botschaft Berlin,26859,672,3958.0,False
India Blooms,15241,2445,17.0,False
Dr Mark D'Arcy,19666,14085,37256.0,False
Vera Mironova,5028,3012,8121.0,False
Ginger Gorman 🌈,12713,7292,22966.0,False
Covid-19 Food/Future,1860,173,901.0,True
Sally Biddulph,4759,614,27.0,False
Gavin Boyd,2537,4998,14623.0,False
Simon Bromberg,18,263,102.0,False
HT Pune,506,0,0.0,True
clynt garnham,203,223,15997.0,False
Lia Sciortino,394,1180,5132.0,False
Subhashree Ray,10739,480,12395.0,False
Fuzzygoat,109,71,285.0,False
Mary Jane Awesome,294,977,42397.0,False
Lady Lawson of Galloway #BorisHasFailed,2730,3108,25546.0,False
GottaBigMouth😂👏,1477,1507,19896.0,False
Bianca Kotze,52,232,494.0,False
"Olly Hatch Esq,.",194,220,2562.0,False
3DownNation,11015,102,551.0,False
Covid-19 Food/Future,1860,173,901.0,True
Gaill,1059,1586,2904.0,False
Kiran Hospital,129,32,99.0,False
DhakaTribune,311918,190,55.0,False
Bob McAlay,23,212,1672.0,False
New Straits Times,716342,411,874.0,False
jonathan connors,603,735,31454.0,False
MARK A IZATT,2313,2459,103385.0,False
Luke Swasbrrrrrrrrrrook,689,1910,30116.0,False
Bianca Kotze,52,232,494.0,False
Ahmed Jalal,591,2677,742.0,False
Joseph Sakran,57313,6491,19718.0,False
Sys Reviewer 🔍📚✍️,253,1398,3845.0,False
"Martin Morrey, PhD",1442,2893,111249.0,False
Jude Nagurney Camwell,6112,6718,219757.0,False
Jef Brads,943,1130,49824.0,False
JAMA Network,4752,52,426.0,False
Dan Steketee 🌎🌊,5242,5759,16232.0,False
Brendan May,9164,2619,7999.0,False
covidnews.ch,352,1881,148.0,True
Dhana Kencana,1039,1500,3054.0,False
Grazie P Christie MD,4411,313,5756.0,False
Viet Nam Government Portal,11394,594,2650.0,False
Suke,76,74,29.0,False
The Indian Sun,839,527,516.0,False
covidnews.ch,352,1881,148.0,True
Bag-e,13070,873,2996.0,False
David Owen,2819,581,2730.0,False
plötzenshwingen,30,158,1119.0,False
Christopher Marques,195,595,285.0,False
WV DHHR,5218,306,2659.0,False
HRAWI,807,129,2357.0,False
Skipper,1751,489,9877.0,False
Global Citizenship Foundation,4577,323,88742.0,False
The Fund for Global Human Rights,3817,1386,2936.0,False
Adrian Farrell,337,3400,1843.0,False
NEWS 1130,242265,9875,3803.0,False
CoventryCityCouncil #StaySafe,65086,2384,713.0,False
ωιℓѕση мєηzєѕ,346,1989,140.0,False
ABS-CBN News Channel,4997428,770,5423.0,False
Open Sight Hampshire,2211,1713,2419.0,False
Yahoo India,102268,163,141.0,False
Prajnya Initiatives,2346,587,298.0,False
IDK 🤷🏾‍♂️,1339,1949,101540.0,False
The Great British Soap Company,0,0,0.0,True
Kill Amethyst,64,29,29.0,False
Brandon Claasen,17,52,211.0,False
PH Weather Update,1472,4,89.0,False
GlobalPandemic.NET,26108,26003,2.0,True
Dave Taskis,174,211,4025.0,False
Sanjat Kanjilal,1288,302,1776.0,False
covidnews.ch,352,1881,148.0,True
covidnews.ch,352,1881,148.0,True
Digamber Karekar,84,376,2815.0,False
Tolu. O.,9218,4067,5079.0,False
Sharon-S,1614,3575,68270.0,False
Johan Van Weyenbergh,2083,2921,100936.0,False
Imtiaz J,516,2016,1019.0,False
Patrick Henningsen,47832,2557,25362.0,False
covidnews.ch,352,1881,148.0,True
M J Tours & Travels,1,0,0.0,True
Neville Hobson,13981,3240,3706.0,False
Sambad English,34744,4,7.0,True
Dr Zoë Hyde,10902,185,849.0,True
DEPLORABLESus #MAGA,14269,13077,7786.0,False
Bianca Kotze,52,232,494.0,False
Abhinav Bora,36,56,14.0,False
Bianca Kotze,52,232,494.0,False
COVID-19: The Numbers,14,87,3.0,True
Mark Albert,4220,127,31.0,False
#ACL2020,270053,338,1478.0,False
angrywebmaster,162,167,191.0,False
InceptiveMind,142,27,247.0,False
#FocusOnYourself,12039,8760,77.0,False
Clinton Dè Creator,1805,2080,7858.0,False
Dr John Stanton #ClimateEmergency #ScotlandXr,126,199,8895.0,False
PhatzNewsRoom,6848,994,28701.0,False
LiverpoolArePremierLeagueChamps👅💪🏼🇿🇦,181,763,6051.0,False
Robert Herriman (Outbreak News Today),3957,2468,1907.0,False
"Sapna Kudchadkar, MD, PhD",8840,1825,41007.0,False
Vidhi Centre For Legal Policy,16671,170,232.0,False
Peace like a river🇳🇬👑💫🍫✨✌️,3348,4839,27834.0,False
Leesa Harwood,2080,614,4139.0,False
Yashar. G (yuh-shar),507,214,13262.0,False
Dr Zoë Hyde,10902,185,849.0,True
8645110320 Matt,350,716,33048.0,False
Sophie Wallis,1465,916,6781.0,False
Street Child,8713,683,3349.0,False
__eceeee,84,225,4213.0,False
Dr Zoë Hyde,10903,185,849.0,True
OTV,533537,279,485.0,False
Damn Black in 🌍💙 RNatlarge #probablyinwakanda,115,199,2077.0,True
Zsolt Lengyel,332,1542,380.0,False
Badly the Cross-Eyed Bear,69,273,66.0,False
Zuhair A. Al-Traifi - زهير الطريفي,1275,314,625.0,False
PharmaSynth,78,52,39.0,False
Bilal,836,674,167.0,False
BioVoice,2846,2094,576.0,False
Dr Zoë Hyde,10903,185,849.0,True
James Edwards,2799,4989,99871.0,False
Drew Ciccotelli,53,52,31871.0,False
OneMoreCorrespondent,290,98,60826.0,False
BLGdataresearch,1914,1441,1876.0,False
Outlook Magazine,222071,56,218.0,False
Ben Morgan ©️ 肉,1954,296,10695.0,False
Nipu Saha,215,516,738.0,False
Linda Hemby,4124,247,820.0,False
Dr Zoë Hyde,10903,185,849.0,True
Hans Solo,594,38,353.0,False
Short News,36,56,34.0,True
Jeffrey Lowes is staying away from everyone...,574,1524,946.0,False
Oliver Chinganya,257,117,202.0,False
Melanie Kathryn,144,576,5944.0,False
Angsuman's Server,83,28,133.0,False
BT,21,113,122.0,False
RP 🌍,267,1373,203.0,False
Blood Donors India,1215921,2047,19359.0,False
Brian Smyth 🇺🇸 Text TRUMP to 88022,20591,15564,69284.0,False
masudkarim মাসুদকরিম,1212,627,12702.0,False
Robert G Brown,4,3,75.0,True
Rajouri News Channel,188,403,278.0,True
Gary Grafter,12168,9895,14009.0,False
A’Dorian Murray-Thomas Newark Public School Board,540,570,4257.0,False
Abbey,695,318,1398.0,True
IANS Tweets,52155,45,65.0,False
Dr. Vincent Miller,62,100,129.0,False
CIAS_Bielefeld,133,277,406.0,True
IOL Sport,11952,631,2533.0,False
robert0461,446,578,37779.0,False
Radio Romania International,4065,664,228.0,False
Taiwan News,44647,1322,1798.0,False
Busia_localgovt,82,78,329.0,False
Dr Zoë Hyde,10903,185,849.0,True
PhatzNewsRoom,6848,994,28701.0,False
Blood Donors India,1215921,2047,19359.0,False
Zain,4259,184,8671.0,False
OTV,533537,279,485.0,False
Radio Romania International,4065,664,228.0,False
SKYRING TECH,22,416,161.0,False
Ted Kyle,7553,4733,38787.0,False
IANS Tweets,52155,45,65.0,False
Sunshine,159,164,4673.0,False
Lydia O. Boyd,152,242,1540.0,False
Mr Grumble,16,6,159.0,False
Qhawekazi,1974,1171,48367.0,False
L. Marie Asad,2535,4989,65342.0,False
Richard Miller,2605,530,4189.0,False
katiehayoz,2732,3161,4200.0,False
Nmezi Collins,35,405,37.0,False
Aslan Bayraktar,82,384,10.0,True
Godless Я/МЫ Coronavirus 🦠 😈🏴‍☠️⚜️,2748,2642,68972.0,False
cecile poignant,2106,1110,11826.0,False
Mopani Pharmacy,91,22,14.0,False
Khabarhub English,7168,5,1.0,True
Why China?,87,214,524.0,True
IANS Tweets,52155,45,65.0,False
bladerunner,463,192,2782.0,False
Vincent Martin,1282,571,1179.0,False
andresflava,2111,2931,4428.0,False
Pink & Susan,1114,1963,54623.0,False
Danbury Hospital,6486,114,86.0,False
Norwalk Hospital,2470,191,187.0,False
Anvith kateel,6059,237,10372.0,False
Trish 🎄,1452,1860,153210.0,False
Andrew Haglington,3671,4953,11327.0,False
Jennyfer Ambe,735,505,11596.0,False
Imagine Center for Psychological Health,1210,10,12.0,True
RoadWitchAgain #FindBertie🇬🇧🧙‍♀️🏴󠁧󠁢󠁳󠁣󠁴󠁿,154,555,10578.0,True
Edson Day,61,135,583.0,False
UAE Forsan,13083,3,366.0,False
TheArgus.in,3362,483,251.0,False
MSF East Africa,8344,1089,902.0,False
JammuNews,1068,579,10991.0,True
GranityPark,19,139,2.0,True
Nicholas.Stirpe.Jr,212,261,2.0,True
Hindustan Times,7647627,126,2960.0,False
KidsDroneZone,1260,1033,45.0,False
Ramit PlushnickMasti,1941,1704,396.0,False
Matthew Lance,1546,1766,27711.0,False
RP 🌍,267,1373,203.0,False
Why China?,87,214,524.0,True
Ian gardiner,114,286,7458.0,False
Joy Kirr,24762,10412,26264.0,False
MIke Thompson,4217,2152,2530.0,False
The Loop,23958,3148,4843.0,False
Anindhita RA,185,36,205.0,False
Ms. Shikwambana,256,253,31.0,True
Hyderabad Traffic Police,87196,4,5683.0,False
Hans Solo,594,38,353.0,False
GlobalPandemic.NET,26108,26003,2.0,True
Neel,330,819,1982.0,False
peter kilmarx,1128,590,2911.0,False
WHO African Region,207838,519,4282.0,False
Waqas Ahmad Mir,27,47,800.0,False
Ayanda Frances Felem,1599,1999,112438.0,False
Michelle 🌊🎸✌🏼,3505,4935,156001.0,False
UN Vienna,30741,486,505.0,False
DAILY SABAH,485810,2,0.0,True
Dr Rachel Pope,9919,3770,35704.0,False
Kashmir News,4949,1,3380.0,False
Electile Dysfunction,17,130,33.0,False
tara,999,2092,4992.0,False
emma green,275,332,44813.0,False
Mom'sDaughter,1276,2823,3043.0,False
IAM Platform,17815,14941,65440.0,False
Shashidar Patil,363,583,29710.0,False
AspObt,76,479,725.0,False
Stephani Shelton,213,250,1971.0,False
Northants Telegraph,18099,698,326.0,False
The Tribune,87792,262,109.0,False
Daren Haines,17,21,3.0,True
BRIDGEi2i,6433,3583,2738.0,False
Nat 🦋,1029,505,29047.0,False
P DeepakGowda,284,92,1155.0,False
Evonne O,3457,5002,190252.0,False
Nicolas Babin,79796,70928,48405.0,False
IAM Platform,17815,14941,65440.0,False
Paul W Bennett,4212,2336,7402.0,False
Ken Gordon,726,430,8294.0,False
Equity and Health,3255,436,2506.0,False
ᒍOᕼᑎ ᑭᗩᑌᒪ,275,393,3584.0,False
salman ahmad,182786,283,7068.0,False
@JessanDunnOtis,4328,5000,43912.0,False
Emma Donoghue,15574,488,6.0,True
growglobal,160,371,7554.0,False
Sandra Plagakis,3662,3093,7511.0,False
George Halls Cycles,975,1530,630.0,False
Alexander Bain,223,149,7833.0,False
Roma Sars,3472,611,203343.0,False
Mo Almoghayer,47005,5045,30930.0,False
Sander Faas,199,338,6312.0,False
scarlet monahan,336452,23823,549522.0,False
